trade_time,trade_date,IF00,IF01,IF02,IF03,IH00,IH01,IH02,IH03,IC00,IC01,IC02,IC03,IM00,IM01,IM02,IM03
2018-07-13 11:30:00,2018-07-13T00:00:00.000000000,4287789780.0,353533500.0,716985480.0,124918860.0,1725474900.0,115887540.0,162131220.0,18428820.0,2133715120.0,250132800.0,287716240.0,98583560.0,,,,
2018-07-13 14:00:00,2018-07-13T00:00:00.000000000,3412663140.0,343541160.0,434466660.0,37931340.0,1391873340.0,76778820.0,95805000.0,5893620.0,1792839800.0,288254480.0,277616760.0,65729840.0,,,,
2018-07-13 15:00:00,2018-07-13T00:00:00.000000000,5196380580.0,548861280.0,756289080.0,49183860.0,2101341540.0,130688820.0,125278020.0,19165260.0,3231292200.0,427000560.0,498861000.0,94897560.0,,,,
2018-07-16 10:00:00,2018-07-16T00:00:00.000000000,6083007540.0,682151940.0,750172800.0,129136740.0,3098791140.0,218030220.0,304457100.0,42040800.0,3022492240.0,407841240.0,300463200.0,62938360.0,,,,
2018-07-16 10:30:00,2018-07-16T00:00:00.000000000,8627164980.0,1005112380.0,1325707440.0,196411800.0,4460355900.0,341767740.0,447782580.0,52278360.0,4750296800.0,787816280.0,721726000.0,94733360.0,,,,
2018-07-16 11:00:00,2018-07-16T00:00:00.000000000,4786373340.0,629513040.0,920278680.0,130320900.0,2470246020.0,236860200.0,283978500.0,23364960.0,3055448040.0,699233240.0,670526880.0,110077480.0,,,,
2018-07-16 11:30:00,2018-07-16T00:00:00.000000000,4784437140.0,692812980.0,644684520.0,87570120.0,2244539040.0,239138160.0,243145320.0,35836800.0,2800417480.0,651487720.0,453983160.0,134110240.0,,,,
2018-07-16 14:00:00,2018-07-16T00:00:00.000000000,3267077400.0,809609160.0,739311300.0,52901700.0,1466948520.0,269032800.0,123388800.0,30688500.0,1995968400.0,705240480.0,399193800.0,38879560.0,,,,
2018-07-16 15:00:00,2018-07-16T00:00:00.000000000,4564971780.0,869859600.0,744845700.0,39695100.0,1930854300.0,150730380.0,146779740.0,21934020.0,2771212200.0,833929920.0,344288160.0,40904840.0,,,,
2018-07-17 10:00:00,2018-07-17T00:00:00.000000000,5180179080.0,1053807240.0,892614780.0,142208820.0,2368577580.0,281792100.0,258882180.0,62064300.0,2550030200.0,706587480.0,364320000.0,110573240.0,,,,
2018-07-17 10:30:00,2018-07-17T00:00:00.000000000,8242302420.0,1837798440.0,1757432700.0,216816780.0,3609042540.0,558823500.0,374356980.0,89693460.0,4887940880.0,1399045480.0,645812840.0,166147600.0,,,,
2018-07-17 11:00:00,2018-07-17T00:00:00.000000000,5992989600.0,1454755800.0,1513094940.0,119876280.0,2306328180.0,486978480.0,283972560.0,62522340.0,3983578440.0,1095956760.0,604346800.0,111917480.0,,,,
2018-07-17 11:30:00,2018-07-17T00:00:00.000000000,5160428220.0,1286519820.0,1041762120.0,68405460.0,1836222840.0,426623640.0,256406520.0,51623400.0,2739767400.0,744235920.0,448163080.0,82061920.0,,,,
2018-07-17 14:00:00,2018-07-17T00:00:00.000000000,2808664980.0,900449460.0,528864420.0,45242100.0,1352197440.0,326304420.0,106058940.0,22531320.0,1741112840.0,681524640.0,345153440.0,30704480.0,,,,
2018-07-17 15:00:00,2018-07-17T00:00:00.000000000,7007488140.0,2123702760.0,1408172160.0,179034840.0,2743073580.0,598736280.0,276672240.0,50891220.0,4356118600.0,1447098720.0,685111720.0,125214520.0,,,,
2018-07-18 10:00:00,2018-07-18T00:00:00.000000000,6386317380.0,1944810780.0,1164652680.0,139198260.0,2961349620.0,728753880.0,356729520.0,57299460.0,3069559680.0,1176987680.0,504171280.0,100087960.0,,,,
2018-07-18 10:30:00,2018-07-18T00:00:00.000000000,8819890680.0,2674614840.0,1588253640.0,167591160.0,4063862520.0,1127533020.0,442327020.0,63155280.0,4446051440.0,1727450160.0,638815080.0,130030120.0,,,,
2018-07-18 11:00:00,2018-07-18T00:00:00.000000000,4798338780.0,1489729620.0,806995380.0,63941940.0,2234412900.0,741503100.0,186803340.0,16876380.0,2530394320.0,987395040.0,402207120.0,91955120.0,,,,
2018-07-18 11:30:00,2018-07-18T00:00:00.000000000,4032740280.0,1308033900.0,658291260.0,48739200.0,1908871740.0,592027080.0,153269640.0,23494620.0,2358276680.0,902131040.0,437771200.0,90947640.0,,,,
2018-07-18 14:00:00,2018-07-18T00:00:00.000000000,4060248120.0,2250751080.0,930060660.0,103210800.0,1719652260.0,727324740.0,181167780.0,30001140.0,2964629800.0,1520475720.0,415525920.0,101011280.0,,,,
2018-07-18 15:00:00,2018-07-18T00:00:00.000000000,4449053160.0,2588776440.0,1065426000.0,73424700.0,1930133580.0,869667480.0,221251560.0,26872140.0,3090729360.0,1644515400.0,573925120.0,73484840.0,,,,
2018-07-19 10:00:00,2018-07-19T00:00:00.000000000,5644073880.0,3816801720.0,1281198660.0,148779840.0,2471019000.0,1215326340.0,370211100.0,35110020.0,3044627080.0,2051353560.0,583351200.0,137035560.0,,,,
