Unnamed: 0,Features,XGBoost_Importance,LightGBM_Importance,CatBoost_Importance,Total_Importance,IC mean,IC std,IR,t_value,p,IC Skew,IC kurtosis,Alpha_index,IC mean abs,topsis_score
47,alpha093,-0.38313505,-0.7877626334612545,-0.4561403279300617,-0.542346003975506,-0.0128716592173144,0.5743504135289819,-0.022410812135099,-3.122028030345838,0.0017987365359928,0.0203425831921729,-1.298526663101716,alpha093,0.0128716592173144,0.19623304070057107
97,alpha179,-1.3088708,0.3046724314145804,-0.4561403279300617,-0.4867795629681324,-0.00943668485764,0.4400434587913461,-0.0214448929284382,-2.987466782852199,0.0028165149442573,0.0248896687145185,-0.8474928388168261,alpha179,0.00943668485764,0.195957174268479
17,alpha033,-0.4567705,-0.4084449026015896,-0.4561403279300617,-0.4404519133376938,-0.007434392392326,0.5645408909624251,-0.0131689174537063,-1.83454884061926,0.0665878648957108,0.0264686695515416,-1.2718475728532233,alpha033,0.007434392392326,0.19472251097072413
56,alpha108,-0.7758201,-0.7118990872893215,-0.4561403279300617,-0.6479531638949966,0.0016224612402472,0.4941693248455394,0.0032832091323239,0.457380610698585,0.6474026185177297,0.0072899487084977,-1.070927958113648,alpha108,0.0016224612402472,0.19278189277083937
123,alpha084,-1.3662701,-0.8636261796331876,-0.4561403279300617,-0.8953455242902888,0.0037858125847643,0.3826751542619,0.00989301903351,1.3781866779825511,0.1681615486230943,0.0060613365211985,-0.7288933352413736,alpha084,0.0037858125847643,0.19269876938718147
61,alpha115,-1.2899908,-0.8636261796331876,-0.4561403279300617,-0.8699190967669937,0.0037486046299483,0.4349293510936081,0.0086188817115299,1.200687870275288,0.2298869565807768,-0.0041457053025115,-0.8489300797549917,alpha115,0.0037486046299483,0.19088362945063397
39,alpha077,-1.0202702,-0.8636261796331876,-0.4561403279300617,-0.7800122453163915,0.0027707146184055,0.4471489960282771,0.0061964012958005,0.8632145241386638,0.3880301975622662,-0.0093400069058804,-0.895111763172745,alpha077,0.0027707146184055,0.19036791842846087
66,alpha123,-1.4601202,-0.8636261796331876,-0.4561403279300617,-0.926628902891363,0.0037316646994263,0.4177528393294429,0.0089327093633072,1.2444068894540712,0.2133648775966305,-0.0190996427873994,-0.7009775044698952,alpha123,0.0037316646994263,0.18806650559561724
118,alpha089,-0.5400611,-0.8332807611644143,-0.4561403279300617,-0.6098274017710144,-0.0018471077868819,0.6628751635600869,-0.002786509268143,-0.3881858448287103,0.6978827657570851,-0.0015972809797322,-1.4923535517507014,alpha089,0.0018471077868819,0.18736598651669117
79,alpha148,-0.4865436,-0.8636261796331876,-0.4561403279300617,-0.6021033677847041,-0.0028169475640937,0.4666893426322744,-0.0060360229102411,-0.8408723701747847,0.4004297991280449,0.010991537209229,-0.909655719407624,alpha148,0.0028169475640937,0.18395637346830587
6,alpha008,-1.3025072,-0.8636261796331876,-0.4561403279300617,-0.8740912232191218,0.003547187964252,0.6223747163905136,0.0056994409811891,0.793983475177421,0.4272147600915027,0.0104814305027749,-1.4506202679968028,alpha008,0.003547187964252,0.1821145283345993
5,alpha007,-1.247396,-0.8636261796331876,-0.4561403279300617,-0.8557208332807673,0.002453252828147,0.4247904860036952,0.0057752066229791,0.8045383116545421,0.4210960084995434,0.0036235124372676,-0.8478966107412416,alpha007,0.002453252828147,0.18174764595638454
23,alpha041,-0.5608395,-0.8484534703988009,-0.4561403279300617,-0.6218110908433551,-0.0051651795837086,0.5964632686385553,-0.0086596775615341,-1.2063710997123624,0.2276891406677076,0.0243687696627515,-1.3986454833572417,alpha041,0.0051651795837086,0.17932936305460592
43,alpha087,-0.6376956,-0.8636261796331876,-0.4561403279300617,-0.6524873726954911,-0.0014327681864779,0.3917040358104065,-0.0036577825487899,-0.5095620621595875,0.6103641025513338,0.0131832370623138,-0.6997323807667168,alpha087,0.0014327681864779,0.17924018460859303
33,alpha062,-0.99698204,-0.8636261796331876,-0.4561403279300617,-0.7722495151947789,0.0009634979382838,0.4187343690822732,0.0023009764887356,0.3205467544725282,0.7485573449780141,0.0104016413520816,-0.8532035622019669,alpha062,0.0009634979382838,0.1781209692208949
18,alpha035,-1.1699584,-0.8636261796331876,-0.3599212197814025,-0.7978352508190643,0.0016318934690708,0.4794148398689585,0.0034039277330608,0.4741977993400632,0.6353641978342877,-0.0007914048183045,-0.9828463379550744,alpha035,0.0016318934690708,0.1767450161673853
98,alpha180,-1.1372281,-0.8181080519300277,0.5081602045570576,-0.4823919928890736,-0.0005798848256435,0.3839505726799138,-0.0015103111361341,-0.2103999477185198,0.8333577424056764,-0.0142506269413615,-0.6140224798485829,alpha180,0.0005798848256435,0.17653048942650668
83,alpha156,-0.5055409,-0.8636261796331876,-0.4561403279300617,-0.6084358049820714,-0.0051265226402342,0.4412154821711598,-0.0116190905518712,-1.6186439907394476,0.1055401350587957,0.0182854540429501,-0.7528003428417924,alpha156,0.0051265226402342,0.1757030061890715
70,alpha130,-0.8620065,-0.8636261796331876,-0.4561403279300617,-0.7272576643418126,-0.0005891269113733,0.3998925015235919,-0.0014732131988691,-0.2052318708406597,0.8373931226234738,-0.0062748078539219,-0.9147040676638464,alpha130,0.0005891269113733,0.17312169406495442
0,alpha001,-0.9226307,-0.8636261796331876,-0.4561403279300617,-0.7474657449514521,-0.0001973999123253,0.3137739129083686,-0.0006291151182572,-0.0876414036971632,0.9301625976653376,-0.0167372089373704,-0.4078090849996036,alpha001,0.0001973999123253,0.17242668760492005
9,alpha012,-0.83385557,-0.8636261796331876,-0.4561403279300617,-0.7178740256419632,-0.0127317007760009,0.5270173917685286,-0.0241580277517536,-3.365430906483027,0.0007657233105352,0.0390854338156036,-1.1740876853922393,alpha012,0.0127317007760009,0.16714736806916178
105,alpha095,-1.1332916,-0.4084449026015896,-0.4561403279300617,-0.6659589442221187,-0.0020574166620898,0.373986052822692,-0.0055013192245039,-0.766383329584133,0.4434575711360762,-4.703828839897693e-07,-0.6995745093723471,alpha095,0.0020574166620898,0.1653689332198176
81,alpha154,-1.1027706,-0.8636261796331876,-0.4561403279300617,-0.8075123581678523,-0.0006559998796468,0.3146784638105137,-0.0020846672241347,-0.2904129251745765,0.7715034599219075,0.0071249034195114,-0.0364426202391499,alpha154,0.0006559998796468,0.16196041372174602
37,alpha074,-1.0846497,-0.8636261796331876,-0.4561403279300617,-0.801472063202744,-0.0010069389651689,0.3896050451019422,-0.0025845121304974,-0.3600458237541775,0.7188167840717031,0.0080667240461463,-0.6989297603816658,alpha074,0.0010069389651689,0.1615974265798491
62,alpha117,-0.9254925,-0.696726378054935,-0.4561403279300617,-0.6927864103619016,-0.0041295246050912,0.5073564643810868,-0.0081392963232049,-1.1338773050771604,0.2568600248767742,0.0192270105031675,-1.043741648561782,alpha117,0.0041295246050912,0.1615852430681673
14,alpha025,-0.8821454,-0.8636261796331876,-0.4561403279300617,-0.733970637459641,-0.0084191604204063,0.4912575205534269,-0.017137977675989,-2.387474687009715,0.0169740825883479,0.016635907196125,-1.0528398079715815,alpha025,0.0084191604204063,0.1546184406530557
101,alpha185,-1.1257591,-0.8636261796331876,-0.4561403279300617,-0.8151752107730362,-0.0110174621146464,0.5683854257223081,-0.0193837871557761,-2.7003361801338603,0.0069329517263781,0.0248683618432367,-1.3031638092518274,alpha185,0.0110174621146464,0.15257527067866603
32,alpha061,-1.5106664,-0.8636261796331876,-0.4561403279300617,-0.9434776259850316,-0.0014168425438408,0.4879576474982373,-0.0029036178674624,-0.4045001277500886,0.6858494419746441,0.0191218948875315,-1.1203570651762105,alpha061,0.0014168425438408,0.1493220733901387
16,alpha032,-0.78291434,-0.8636261796331876,-0.2442993853933643,-0.6302799685075383,-0.0051657015235211,0.3017563593115476,-0.0171187826341312,-2.3848006447499976,0.0170979223035199,0.0160082177265251,-0.4193436447465259,alpha032,0.0051657015235211,0.1487925381594173
26,alpha045,-1.1946609,-0.8636261796331876,-0.4561403279300617,-0.8381424698621882,-0.0129010442474961,0.4835483132581316,-0.026679948815392,-3.716757230738273,0.000202363021576,0.0292287386836362,-1.0996264031990532,alpha045,0.0129010442474961,0.14869440581863702
46,alpha092,-0.99201727,-0.8029353426956412,-0.4561403279300617,-0.750364313253408,-0.0056038377026769,0.4317963294515107,-0.0129779651202575,-1.8079474602724213,0.0706301535309563,0.0084691594881876,-0.7964489167907698,alpha092,0.0056038377026769,0.1483909333278072
30,alpha056,-1.029928,-0.8636261796331876,-0.4561403279300617,-0.7832314921807103,-0.0070219197390224,0.451156083389955,-0.0155642802957687,-2.1682444644407206,0.0301522022476435,0.0298636062900938,-0.8628995183096082,alpha056,0.0070219197390224,0.1448855421249563
67,alpha125,-1.7428257,-0.8636261796331876,-0.4561403279300617,-1.0208640846998347,-0.006289964635975,0.4787146161833719,-0.0131392784413452,-1.830419859178264,0.067202508602744,0.031420594006251,-1.064401175122509,alpha125,0.006289964635975,0.12894389845354945
