trade_time,trade_date,IF00,IF01,IF02,IF03,IH00,IH01,IH02,IH03,IC00,IC01,IC02,IC03,IM00,IM01,IM02,IM03
2018-07-19 14:00:00,2018-07-19T00:00:00.000000000,1368.0,1822.0,499.0,28.0,736.0,774.0,160.0,18.0,917.0,1323.0,280.0,48.0,,,,
2018-07-19 14:30:00,2018-07-19T00:00:00.000000000,1162.0,1628.0,327.0,16.0,673.0,890.0,119.0,19.0,691.0,1144.0,193.0,8.0,,,,
2018-07-19 15:00:00,2018-07-19T00:00:00.000000000,1536.0,2618.0,393.0,49.0,991.0,1600.0,208.0,35.0,731.0,1341.0,366.0,35.0,,,,
2018-07-20 10:00:00,2018-07-20T00:00:00.000000000,2271.0,4882.0,883.0,89.0,1522.0,2744.0,509.0,46.0,1142.0,2560.0,474.0,146.0,,,,
2018-07-20 10:30:00,2018-07-20T00:00:00.000000000,945.0,2599.0,438.0,25.0,523.0,1293.0,179.0,50.0,732.0,1918.0,281.0,76.0,,,,
2018-07-20 11:00:00,2018-07-20T00:00:00.000000000,828.0,3327.0,563.0,47.0,523.0,1573.0,269.0,67.0,626.0,2055.0,505.0,62.0,,,,
2018-07-20 11:30:00,2018-07-20T00:00:00.000000000,483.0,2029.0,261.0,46.0,282.0,942.0,99.0,30.0,407.0,1410.0,111.0,13.0,,,,
2018-07-20 13:30:00,2018-07-20T00:00:00.000000000,898.0,3720.0,1013.0,82.0,653.0,2467.0,424.0,56.0,460.0,1488.0,287.0,53.0,,,,
2018-07-20 14:00:00,2018-07-20T00:00:00.000000000,899.0,4801.0,1359.0,192.0,570.0,3191.0,678.0,83.0,421.0,2175.0,512.0,71.0,,,,
2018-07-20 14:30:00,2018-07-20T00:00:00.000000000,424.0,2385.0,781.0,104.0,225.0,1942.0,316.0,77.0,234.0,1125.0,243.0,65.0,,,,
2018-07-20 15:00:00,2018-07-20T00:00:00.000000000,467.0,2638.0,583.0,96.0,285.0,1714.0,293.0,86.0,383.0,1501.0,309.0,55.0,,,,
2018-07-23 10:00:00,2018-07-23T00:00:00.000000000,5476.0,1050.0,184.0,26.0,3683.0,428.0,115.0,11.0,2694.0,480.0,135.0,21.0,,,,
2018-07-23 10:30:00,2018-07-23T00:00:00.000000000,2692.0,469.0,77.0,19.0,1712.0,201.0,27.0,10.0,1481.0,222.0,67.0,10.0,,,,
2018-07-23 11:00:00,2018-07-23T00:00:00.000000000,2931.0,464.0,76.0,14.0,1794.0,208.0,44.0,10.0,1430.0,298.0,46.0,8.0,,,,
2018-07-23 11:30:00,2018-07-23T00:00:00.000000000,1791.0,266.0,40.0,9.0,1343.0,151.0,25.0,4.0,884.0,142.0,44.0,9.0,,,,
2018-07-23 13:30:00,2018-07-23T00:00:00.000000000,3484.0,666.0,142.0,19.0,2523.0,439.0,63.0,8.0,1421.0,215.0,76.0,24.0,,,,
2018-07-23 14:00:00,2018-07-23T00:00:00.000000000,1712.0,334.0,70.0,4.0,1388.0,187.0,33.0,1.0,1218.0,231.0,72.0,9.0,,,,
2018-07-23 14:30:00,2018-07-23T00:00:00.000000000,2677.0,505.0,80.0,8.0,1368.0,201.0,42.0,2.0,2113.0,381.0,119.0,22.0,,,,
2018-07-23 15:00:00,2018-07-23T00:00:00.000000000,2769.0,409.0,59.0,10.0,1752.0,216.0,36.0,3.0,1625.0,353.0,71.0,10.0,,,,
2018-07-24 10:00:00,2018-07-24T00:00:00.000000000,7817.0,2038.0,380.0,42.0,5448.0,851.0,144.0,17.0,3900.0,1033.0,229.0,26.0,,,,
2018-07-24 10:30:00,2018-07-24T00:00:00.000000000,3480.0,682.0,156.0,17.0,2286.0,274.0,35.0,23.0,2671.0,646.0,206.0,34.0,,,,
2018-07-24 11:00:00,2018-07-24T00:00:00.000000000,2267.0,522.0,76.0,9.0,1238.0,155.0,33.0,18.0,1291.0,312.0,87.0,31.0,,,,
2018-07-24 11:30:00,2018-07-24T00:00:00.000000000,2060.0,383.0,69.0,12.0,1243.0,130.0,18.0,7.0,1361.0,301.0,96.0,16.0,,,,
2018-07-24 13:30:00,2018-07-24T00:00:00.000000000,1363.0,257.0,33.0,13.0,1067.0,114.0,19.0,6.0,863.0,259.0,118.0,16.0,,,,
2018-07-24 14:00:00,2018-07-24T00:00:00.000000000,2022.0,309.0,34.0,10.0,1483.0,175.0,28.0,1.0,937.0,201.0,83.0,14.0,,,,
2018-07-24 14:30:00,2018-07-24T00:00:00.000000000,1512.0,249.0,27.0,7.0,986.0,114.0,12.0,2.0,992.0,183.0,32.0,6.0,,,,
2018-07-24 15:00:00,2018-07-24T00:00:00.000000000,2660.0,373.0,53.0,7.0,1748.0,153.0,25.0,2.0,1429.0,230.0,78.0,11.0,,,,
2018-07-25 10:00:00,2018-07-25T00:00:00.000000000,4668.0,698.0,138.0,16.0,3388.0,429.0,50.0,15.0,2635.0,573.0,202.0,40.0,,,,
2018-07-25 10:30:00,2018-07-25T00:00:00.000000000,2075.0,337.0,57.0,9.0,1384.0,168.0,109.0,9.0,1168.0,286.0,131.0,21.0,,,,
2018-07-25 11:00:00,2018-07-25T00:00:00.000000000,1670.0,234.0,52.0,8.0,945.0,81.0,90.0,5.0,1017.0,131.0,67.0,15.0,,,,
2018-07-25 11:30:00,2018-07-25T00:00:00.000000000,1872.0,237.0,27.0,4.0,1438.0,142.0,22.0,6.0,934.0,117.0,43.0,15.0,,,,
2018-07-25 13:30:00,2018-07-25T00:00:00.000000000,1549.0,264.0,60.0,2.0,1059.0,124.0,23.0,2.0,816.0,122.0,40.0,18.0,,,,
2018-07-25 14:00:00,2018-07-25T00:00:00.000000000,1539.0,333.0,44.0,6.0,813.0,77.0,14.0,2.0,798.0,188.0,48.0,13.0,,,,
2018-07-25 14:30:00,2018-07-25T00:00:00.000000000,1852.0,192.0,37.0,1.0,1094.0,156.0,34.0,1.0,1040.0,111.0,31.0,16.0,,,,
2018-07-25 15:00:00,2018-07-25T00:00:00.000000000,2382.0,328.0,58.0,3.0,1829.0,111.0,70.0,0.0,1323.0,123.0,59.0,14.0,,,,
2018-07-26 10:00:00,2018-07-26T00:00:00.000000000,4624.0,678.0,123.0,20.0,3414.0,359.0,71.0,12.0,2212.0,265.0,76.0,18.0,,,,
2018-07-26 10:30:00,2018-07-26T00:00:00.000000000,2264.0,357.0,45.0,16.0,1880.0,241.0,26.0,3.0,1503.0,192.0,70.0,7.0,,,,
2018-07-26 11:00:00,2018-07-26T00:00:00.000000000,1887.0,333.0,51.0,5.0,1034.0,111.0,18.0,3.0,821.0,138.0,51.0,11.0,,,,
2018-07-26 11:30:00,2018-07-26T00:00:00.000000000,2008.0,532.0,60.0,5.0,1264.0,135.0,37.0,10.0,1032.0,186.0,51.0,11.0,,,,
2018-07-26 13:30:00,2018-07-26T00:00:00.000000000,2491.0,442.0,87.0,21.0,1507.0,283.0,84.0,9.0,1180.0,124.0,59.0,10.0,,,,
2018-07-26 14:00:00,2018-07-26T00:00:00.000000000,2075.0,417.0,88.0,18.0,1318.0,136.0,23.0,1.0,1054.0,218.0,54.0,13.0,,,,
2018-07-26 14:30:00,2018-07-26T00:00:00.000000000,2459.0,427.0,68.0,15.0,1516.0,226.0,47.0,4.0,1302.0,219.0,42.0,14.0,,,,
2018-07-26 15:00:00,2018-07-26T00:00:00.000000000,3113.0,549.0,122.0,7.0,1802.0,308.0,69.0,4.0,1572.0,259.0,87.0,17.0,,,,
2018-07-27 10:00:00,2018-07-27T00:00:00.000000000,4306.0,645.0,99.0,16.0,2676.0,314.0,87.0,12.0,2301.0,294.0,83.0,18.0,,,,
2018-07-27 10:30:00,2018-07-27T00:00:00.000000000,3418.0,459.0,79.0,7.0,2133.0,310.0,23.0,2.0,2091.0,317.0,68.0,31.0,,,,
2018-07-27 11:00:00,2018-07-27T00:00:00.000000000,2829.0,398.0,78.0,19.0,1529.0,139.0,45.0,23.0,1170.0,145.0,41.0,28.0,,,,
2018-07-27 11:30:00,2018-07-27T00:00:00.000000000,2274.0,446.0,72.0,31.0,1309.0,156.0,63.0,6.0,1189.0,151.0,57.0,12.0,,,,
